OBJECTID,Name,LOCATION_D,STREET_FRO,STREET_TO,LATITUDE,LONGITUDE,LAT_DECIMAL,LON_DECIMAL,ROUTE_NAME,StationType,ROUTE_ID,GlobalID,Visible,AADT_2007,AADT_2008,AADT_2009,AADT_2010,AADT_2011,AADT_2012,AADT_2013,AADT_2014,AADT_2015,AADT_2016,AADT_2017,AADT_2018,AADT_2019,Shape,AADT_2020,HourlyLabel,HourlyLink,ATRLabel,ATRLink,WeeklyLabel,WeeklyLink,PermanentDivider,JanLabel,FebLabel,MarLabel,AprLabel,MayLabel,JunLabel,JulLabel,AugLabel,SepLabel,OctLabel,NovLabel,DecLabel,JanLink,FebLink,MarLink,AprLink,MayLink,JunLink,JulLink,AugLink,SepLink,OctLink,NovLink,DecLink,MonthlyLabel
5468,0031599,600ft N of SR147 (Lake Mead Blvd),Owens Ave,SR574,,,36.20,-115.09,Walnut Rd,ShortTerm,,{A2BF5455-6BED-4E2B-A1EF-CBBE80A05977},Y,0.00,0.00,0,,,,"3,300","4,000","3,800","4,200","3,700","4,200","4,400",,"4,000",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0031599.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5474,0030879,W/B on-ramp to N/B IR15 from Las Vegas Blvd,,,,,36.06,-115.18,IR215,ShortTerm,,{E0B3059A-CD63-43D6-A598-40D8AF2FFCFF},Y,"8,300.00","8,400.00","7,400","8,900","9,000","8,000","8,200","9,200","10,500","11,000","11,000","9,450","10,900",,"8,050",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030879.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5475,0030140,W/B on-ramp of the Decatur Intch 'Exit 13',,,,,36.07,-115.21,IR215,ShortTerm,,{D06D9199-A108-44FC-9352-89F623AFFE72},Y,"6,400.00","6,400.00","6,300","7,000","7,800","7,100","7,200","8,700","9,300","9,600","9,400","10,200","10,800",,"9,700",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030140.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5476,0030535,W/B on-ramp of the McCarran/Warm Springs Intch 'Exit 9' from E/B Warm Springs Rd,,,,,36.06,-115.14,IR215,ShortTerm,,{9AD3D4E8-3392-415D-BD2D-C8A0C52A8F4F},Y,"3,900.00","3,500.00","3,200","3,300","3,100","3,100","2,700","3,000","3,300","3,400","4,100","3,700","3,750",,"2,650",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030535.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5481,0030082,E/B on-ramp of the Eastern Intch 'Exit 7',,,,,36.02,-115.12,IR215,ShortTerm,,{E26E59AC-8703-41F8-BD10-2A488A6A3234},Y,"15,000.00","15,000.00","15,000","14,000","14,000","15,000","14,000","14,000","14,000","14,000","14,000","14,200","13,600",,"9,350",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030082.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5482,0031260,W/B off-ramp of the Gibson Intch 'Exit 2',,,,,36.03,-115.03,IR215,ShortTerm,,{7A16BAE8-2802-4833-AC4E-76974A75B138},Y,"5,100.00","5,100.00","4,800","5,000","4,900","5,400","5,800","5,900","6,100","6,500","6,100","7,150","5,450",,"4,300",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0031260.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5483,0030121,E/B off-ramp to Pecos Intch 'Exit 6',,,,,36.02,-115.10,IR215,ShortTerm,,{CAE93973-4A27-4537-9CD5-C830481636AA},Y,"7,900.00","7,900.00","6,600","7,300","6,900","7,300","7,600","8,500","8,500","9,000","9,600","9,100","9,350",,"6,700",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030121.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5484,0031238,Btwn the Valle Verde Intch 'Exit 3B & the Green Valley Intch 'Exit 5',Valle Verde Intch,Green Valley Intch,,,36.03,-115.07,IR215,ShortTerm,,{B03268CD-6595-4DDD-9EE4-56E53FAA12B3},Y,"143,000.00","142,000.00","141,000","138,000","138,000","140,000","140,000","147,000","156,000","159,000","163,000","171,000","174,000",,"149,000",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0031238.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5489,0031600,110ft S of Presidio Ave,Western Ave,Westwood Dr,,,36.14,-115.17,Highland Dr,ShortTerm,,{279844FF-B0E5-4BD4-AEA3-6D8377ED55E3},Y,0.00,0.00,0,,,,"10,000","10,500","10,500","11,000","14,000","18,500","13,100",,"8,000",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0031600.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5490,0031610,260ft E of Marilissa Ln,Paradise Rd,Spencer St,,,36.06,-115.14,Warm Springs Rd,ShortTerm,,{46800BEB-28EB-4BF9-AB40-8632C1AF9C80},Y,0.00,0.00,0,,,,"26,500","27,500","27,500","32,000","33,000","29,600","34,000",,"21,900",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0031610.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5491,0031593,275ft W of Bronco St,SR595,Decatur Blvd,,,36.14,-115.23,Edna Ave,ShortTerm,,{4AD3C62A-0778-4C39-BD9A-C29662CE5F29},Y,0.00,0.00,0,,,,"1,000","1,100","1,200","1,300","1,300","1,350","1,250",,970,Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0031593.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5495,0030103,from US95 N/B off-ramp to IR15 S/B,,,,,36.18,-115.15,IR15,ShortTerm,,{2CA5AF68-E357-44B0-9CA7-D5EB6484CDA7},Y,"24,000.00","25,000.00","23,000","25,000","24,000","25,500","25,000","28,500","28,000","28,000","25,000","24,900","29,700",,"25,400",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030103.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5498,0030040,N/B on-ramp of the Blue Diamond Intch 'Exit 33',,,,,36.04,-115.18,IR15,ShortTerm,,{CAAF4D3A-B7CC-4833-9D74-62DBBD9D490F},Y,"25,000.00","20,000.00","20,000","22,000","22,000","16,000","15,000","16,000","15,500","17,000","17,000","16,700","16,400",,"10,000",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030040.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5499,0030046,N/B off-ramp of the IR215 Intch to Las Vegas Blvd,,,,,36.06,-115.18,IR15,ShortTerm,,{4DB84A97-BFC9-41E4-BD07-61FFE8FF4961},Y,780.00,"1,500.00","1,300","1,200","1,300","1,300","1,300","1,600","1,800","1,800","2,200","2,250","2,450",,"1,000",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030046.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5500,0030079,S/B off-ramp of the Sahara Intch 'Exit 40',,,,,36.15,-115.17,IR15,ShortTerm,,{5564B033-CBD0-45ED-B50F-DDB7FB065744},Y,"8,200.00","8,200.00","8,200","6,800","6,700","6,700","6,400","6,200","6,100","5,900","6,300","6,400","6,550",,"1,350",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030079.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5508,0030020,N/B off-ramp of the Sloan Intch 'Exit 25',,,,,35.93,-115.19,IR15,ShortTerm,,{FDBCB265-F04C-4C84-BCBF-8E1E279A08C8},Y,320.00,380.00,220,250,240,300,250,200,250,260,280,340,270,,250,Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030020.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5509,0030027,N/B on-ramp of the Sloan Intch 'Exit 25',,,,,35.93,-115.19,IR15,ShortTerm,,{12865BFC-30C6-4FA2-BA5F-019454531973},Y,"1,700.00","1,600.00","1,700","1,300","1,400","1,800","1,600",850,"1,100","1,200","1,800","2,250","3,150",,"4,700",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030027.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5510,0030067,.3 mi S of the Spring Mountain Intch 'Exit 39',Flamingo Intch,Spring Mountain Intch,,,36.12,-115.18,IR15,ShortTerm,,{78913784-64AB-453D-ABE1-6D46F761921D},Y,"258,000.00","256,000.00","238,000","257,000","252,000","239,000","259,000","236,000","245,000","245,000","280,000","283,000","289,000",,"219,000",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030067.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5511,0030070,N/B on-ramp of the Spring Mountain Intch 'Exit 39',,,,,36.13,-115.18,IR15,ShortTerm,,{D886A86B-235C-43D1-81CC-BCA0A8F1E616},Y,"15,000.00","16,000.00","16,000","15,000","16,000","16,000","16,500","17,000","16,000","17,000","15,000","14,900","15,200",,"7,700",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030070.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5516,0031578,540ft N of SR573 (Craig Rd),SR573,Lone Mountain Rd,,,36.24,-115.24,Rainbow Blvd,ShortTerm,,{32CB9949-51C7-475D-957E-C8B30E726A7F},Y,0.00,0.00,0,,,,,"8,300","8,900","8,700","8,600","9,000","9,400",,"6,500",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0031578.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5518,0031581,885ft S of W Sunset Rd,SR160,Sunset Rd,,,36.07,-115.30,Fort Apache Rd,ShortTerm,,{031CA942-4A4F-4258-AC57-7B6EC8E3B469},Y,0.00,0.00,0,,,,,"19,500","20,000","20,500","21,400","26,000","27,300",,"20,900",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0031581.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5520,0030127,S/B off-ramp of the US93 Intch 'Exit 64',,,,,36.38,-114.89,IR15,ShortTerm,,{91C17B67-110C-4804-9A0B-0B8D26AA9611},Y,260.00,210.00,230,250,740,850,800,950,950,"1,000","1,200","1,200","1,250",,910,Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030127.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5521,0031015,S/B off-ramp of the Russell Intch 'Exit 36',,,,,36.09,-115.18,IR15,ShortTerm,,{CABEBDBB-210C-4366-A5B3-E153AB253B69},Y,"12,000.00","15,000.00","12,000","13,000","13,000","13,500","13,000","14,000","14,000","15,000","15,000","15,200","15,600",,"10,100",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0031015.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5522,0030066,S/B on-ramp of the Flamingo Intch 'Exit 38',,,,,36.11,-115.18,IR15,ShortTerm,,{D4181A9A-3C32-4A63-B269-19FD9F36A3FE},Y,"16,000.00","18,000.00","18,000","17,000","15,000","14,500","16,500","15,000","16,500","16,000","17,000","17,600","18,000",,"7,850",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030066.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5523,0030419,S/B off-ramp of the 'D' St/Washington Intch 'Exit 44',,,,,36.18,-115.14,IR15,ShortTerm,,{905093A0-DAA4-490B-942E-AB89B7BB81DD},Y,"1,800.00","1,700.00","1,700","1,800","2,000","2,100","2,400","2,600","2,200","2,300","2,400","2,400","2,450",,"2,650",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030419.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5527,0031391,300ft W of McDaniel St,Woodard St,Civic Center Dr,,,36.19,-115.12,Webb Ave,ShortTerm,,{32BCA402-BA43-4BFD-A88F-847B3F4B3A56},Y,410.00,450.00,450,410,470,400,400,450,450,400,400,400,410,,390,Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0031391.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5543,0031585,620ft N of Windmill Ln,Pebble Rd,Warm Springs Rd,,,36.04,-115.13,Spencer St,ShortTerm,,{4DE083F0-BD3C-481E-99D8-D8D5B0913DC1},Y,0.00,0.00,0,,,,"5,800","5,600","6,400","7,000","7,300","6,550","6,300",,"4,600",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0031585.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5546,0030686,995ft E of N Shore Rd in Overton,Northshore Rd,Campground,,,36.18,-114.77,Callville Bay Rd,ShortTerm,,{F6616D26-037E-4C41-B975-58767F2B073B},Y,480.00,480.00,470,520,370,350,350,350,450,290,300,310,280,,320,Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030686.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5549,0030754,175ft E of Saylor Way,Jones Blvd,Decatur Blvd,,,36.20,-115.22,Lake Mead Blvd,ShortTerm,,{A833B65B-3771-4FF3-B6FD-5A387E27F26B},Y,"28,000.00","24,000.00","21,000","20,000","20,000","20,000","19,000","19,500","20,500","19,000","21,000","20,400","20,800",,"16,100",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030754.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5550,0030860,255ft N of Washington Ave,Charleston Blvd,Carey Ave,,,36.18,-115.05,Christy Ln,ShortTerm,,{29DFAC56-0330-4BBB-A62D-373E916C0912},Y,"4,300.00","3,800.00","3,800","3,900","3,800","3,700","3,500","4,000","4,300","5,200","6,200","5,900","6,250",,"5,150",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030860.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5560,0031108,200ft E of Eastern Ave,Eastern Ave,Pecos Rd,,,36.11,-115.12,Harmon Ave,ShortTerm,,{D64D1F2F-9CFF-4DB1-B4FA-10D38CA0D074},Y,"9,300.00","8,800.00","6,700","6,600","7,000","6,900","6,400","6,600","7,200","7,300","8,800","8,850","7,800",,"7,050",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0031108.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5566,0031583,400ft N of E Mission Dr,Paradise Hills Dr,Horizon Dr,,,36.00,-114.99,Horizon Ridge Pkwy,ShortTerm,,{173870CD-ABFA-435F-AC39-D992F474918E},Y,0.00,0.00,0,,,,"14,500","14,000","14,000","15,000","16,000","15,400","15,900",,"15,500",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0031583.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5567,0031317,525ft E of Durango Dr,Durango Dr,US95,,,36.26,-115.28,Ann Rd,ShortTerm,,{CD6E58A8-21AF-41FA-8E74-B6915914D380},Y,"12,000.00","11,000.00","12,000","12,000","12,000","11,500","13,000","12,500","13,000","14,000","15,000","14,500","15,800",,"13,000",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0031317.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5575,0031064,680ft W of Koval Ln,Las Vegas Blvd,Koval Ln,,,36.11,-115.17,Flamingo Rd,ShortTerm,,{2DC1C7FE-36D0-46F3-9566-63F36F26EF64},Y,"63,000.00","62,000.00","55,000","58,000","53,000","48,000","48,000","47,500","48,000","49,000","52,000","52,000","54,500",,"44,500",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0031064.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5576,0031082,440ft S of the Summerlin Intch 'Exit 81A',Westcliff Dr,Summerlin Pkwy,,,36.18,-115.26,Buffalo Dr,ShortTerm,,{545C5A8E-F262-435C-8F30-0C88B9E84C57},Y,"43,000.00","40,000.00","39,000","35,000","34,000","33,500","32,500","33,000","33,000","35,000","36,000","37,000","39,000",,"28,600",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0031082.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5577,0031102,410ft E of Soaring Gulls Dr,Durango Dr,Buffalo Dr,,,36.22,-115.27,Cheyenne Ave,ShortTerm,,{C8DFC259-1066-4B1A-AAC0-F10C563A2B1F},Y,"32,000.00","32,000.00","32,000","30,000","28,000","26,500","28,000","29,000","29,000","28,000","29,000","31,000","30,000",,"24,300",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0031102.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5578,0030422,600ft N of El Campo Grande Ave,Ann Rd,End of route,,,36.27,-115.24,Rainbow Blvd,ShortTerm,,{D555F6F1-7635-441C-8E46-88E1171FA904},Y,"4,200.00","4,100.00","4,200","4,100","4,100","3,700","3,300","3,100","3,400","3,500","3,100","3,200","3,550",,"2,650",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030422.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5579,0030460,380ft W of Utah St,Avenue 'K',Utah St,,,35.97,-114.82,Adams Blvd,ShortTerm,,{16D7B9ED-1809-4692-AF86-A8FD09482E65},Y,"3,900.00","3,800.00","3,600","3,800","3,500","4,200","3,700","3,500","3,500","3,600","3,800","3,550","3,350",,"3,200",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030460.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5580,0030475,240ft N of Ocean Ave,Major Ave,Basic Ave,,,36.03,-114.98,Water St,ShortTerm,,{8C383FAA-1532-4266-B374-3224A66C65BD},Y,"3,100.00","3,100.00","3,000","2,700","2,800","2,400","2,600","2,600","2,500","2,600","3,000","2,950","3,100",,"2,800",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030475.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5581,0030482,200ft N of Country Club Dr,Van Wagenen St,Horizon Dr,,,36.02,-114.99,Pacific Ave,ShortTerm,,{DC9A2E3A-FD93-4F63-8117-13A4B90B97F4},Y,"6,800.00","6,700.00","6,400","6,700","6,500","6,200","6,500","6,300","6,000","6,300","6,500","5,950","6,300",,"4,950",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030482.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5584,0030097,from N/B US95 to N/B IR15,,,,,36.18,-115.15,IR15,ShortTerm,,{7189F063-4080-45AB-A361-5D55FD7F19CC},Y,"16,000.00","15,000.00","14,000","14,000","14,000","14,000","14,000","14,500","15,000","16,000","14,000","14,600","17,400",,"14,100",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030097.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5585,0030123,N/B off-ramp of the US93 Intch 'Exit 64',,,,,36.38,-114.89,IR15,ShortTerm,,{283A6118-24D3-4593-AE36-669DD8139112},Y,"2,100.00","1,800.00","2,000","2,200","2,900","3,000","2,600","2,500","2,800","3,100","3,600","3,600","3,750",,"3,600",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030123.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5588,0031017,N/B off-ramp of the Russell Intch 'Exit 36',,,,,36.08,-115.18,IR15,ShortTerm,,{794EEF19-0C75-40D5-8C83-88652CA17DE1},Y,"13,000.00","15,000.00","14,000","14,000","14,000","14,000","12,500","12,000","15,000","16,000","15,500","15,600","16,000",,"6,600",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0031017.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5589,0031245,N/B on-ramp of the Lamb Intch 'Exit 50',,,,,36.26,-115.08,IR15,ShortTerm,,{248354F3-01A3-447B-8C52-D08B609FA924},Y,"3,300.00","3,400.00","1,900","1,000",950,"1,000","1,000","1,000",950,"1,000","1,200","1,250","2,050",,"2,600",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0031245.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5590,0031586,315ft N of Alexander Rd,SR604,SR573,,,36.23,-115.09,Walnut Rd,ShortTerm,,{F4AB0870-0ACC-42C0-9DE8-81608F7225C8},Y,0.00,0.00,0,,,,,,,"5,800","5,600","5,650","6,000",,"6,300",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0031586.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5593,0030033,S/B off-ramp of the IR215 Intch to IR215 E/B,,,,,36.07,-115.18,IR15,ShortTerm,,{D2E136FE-36AC-444C-8C27-F652B999C71A},Y,"41,000.00","39,000.00","33,000","32,000","32,000","29,500","30,000","33,000","33,500","34,000","35,000","33,000","37,500",,"28,700",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030033.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5594,0030043,S/B off-ramp of the Blue Diamond Intch 'Exit 33' to EB Blue Diamond Rd,,,,,36.04,-115.18,IR15,ShortTerm,,{4065A915-64DF-4B28-ABD2-B6E5242FC47C},Y,"26,000.00","22,000.00","21,000","22,000","23,000","22,000","23,000","18,000","6,800","7,100","6,900","5,750","5,950",,"4,100",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030043.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5595,0030065,S/B off-ramp of the Flamingo Intch 'Exit 38' to W/B Flamingo Rd,,,,,36.12,-115.18,IR15,ShortTerm,,{8B8CC17E-060E-4E76-B2F5-B5C8A2474627},Y,"11,000.00","10,000.00","10,000","8,600","9,500","9,400","10,500","9,000","9,700","9,400","9,300","9,400","9,600",,"6,900",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030065.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5597,0030057,S/B off-ramp of the Tropicana Intch 'Exit 37',,,,,36.10,-115.18,IR15,ShortTerm,,{9E20820D-7A93-43AB-8C55-4D763A042235},Y,"10,000.00","10,000.00","10,000","8,500","8,800","9,500","9,900","10,500","10,000","32,000","33,000","33,000","34,000",,"19,700",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030057.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5601,0030091,S/B on-ramp of the Charleston Intch 'Exit 41',,,,,36.15,-115.16,IR15,ShortTerm,,{59A4EE40-2B5B-4271-88C7-659026BF8BD5},Y,"15,000.00","15,000.00","15,000","16,000","15,000","14,500","14,000","15,000","15,500","17,500","16,000","16,300","16,700",,"14,300",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030091.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5602,0030233,N/B on-ramp of the Speedway/Hollywood Intch 'Exit 54',,,,,36.28,-115.02,IR15,ShortTerm,,{9DA5DF7E-235F-4F06-ACAA-9BBAE01D3A2C},Y,980.00,840.00,850,830,650,700,650,650,700,700,690,640,790,,720,Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030233.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5603,0030383,N/B on ramp of the Craig Intch 'Exit 48',,,,,36.24,-115.10,IR15,ShortTerm,,{B60F98BC-F0C9-4264-BA2B-2E7724CCFDE3},Y,"3,300.00","3,300.00","3,300","2,200","2,200","2,400","2,300","2,200","2,500","2,500","2,700","2,700","3,150",,"3,100",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030383.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5604,0030387,1 mi N of the Cheyenne Ave Intch 'Exit 46',Cheyenne Intch,Craig Rd Intch,,,36.23,-115.11,IR15,ShortTerm,,{EED44773-70BA-4682-9600-12AE9C47D6CC},Y,"75,000.00","72,000.00","69,000","78,000","83,000","88,500","85,000","87,500","98,000","100,000","98,000","99,000","97,500",,"93,500",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030387.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5605,0030391,N/B off-ramp of the Cheyenne Intch 'Exit 46',,,,,36.22,-115.13,IR15,ShortTerm,,{2ECAF1A6-F522-4638-999D-867FE0978934},Y,"27,000.00","28,000.00","28,000","20,000","22,000","22,500","22,500","21,500","24,500","26,000","26,000","24,400","26,300",,"25,600",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030391.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5610,0031303,200ft E of SR582 (Boulder Hwy),SR582,Pabco Rd,,,36.07,-115.01,Sunset Rd,ShortTerm,,{6FCFD26C-E417-4371-9BF7-E0A4E1AEA935},Y,"11,000.00","11,000.00","7,000","8,400","6,600","6,300","6,400","5,400","6,700","7,300","7,700","6,300","7,350",,"7,700",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0031303.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5614,0030858,E/B off-ramp of Summerlin Pkwy to Rainbow Blvd,Begin ramp,End ramp,,,36.18,-115.25,Summerlin Pkwy,ShortTerm,,{2AB41785-0394-49D8-A363-078C24D1098A},Y,"2,600.00","2,500.00","2,400","2,700","2,800","2,700","2,800","2,800","2,800","2,600","2,700","3,000","2,850",,"2,300",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030858.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5618,0030870,220ft N of Charleston Blvd,Charleston Blvd,Bonanza Rd,,,36.16,-115.04,Fogg Dr,ShortTerm,,{79C5F51B-E778-483D-935E-FACF0E5DE126},Y,"4,100.00","3,200.00","4,000","3,100","3,000","3,500","3,500","3,900","4,000","4,300","4,100","4,500","5,400",,"3,100",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030870.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5620,0030053,N/B off-ramp of the Tropicana Intch 'Exit 37',,,,,36.10,-115.18,IR15,ShortTerm,,{27A341FF-B1DF-48B7-BBC1-C5F11E7E5CF6},Y,"11,000.00","14,000.00","14,000","17,000","19,000","15,500","19,000","19,000","14,500","20,000","21,000","21,100","21,600",,"12,100",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030053.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5621,0030092,btwn Charleston Intch 'Exit 41' & Downtown Intch 'Exit 42',,,,,36.17,-115.16,IR15,ShortTerm,,{7D6BF106-1B7E-4274-9AC1-3835DE4C0B11},Y,"256,000.00","252,000.00","221,000","251,000","244,000","248,000","266,000","267,000","271,000","276,000","273,000","276,000","282,000",,"170,000",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0030092.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
